,office,node/3686157132,node/4449837691,way/1497789845,way/301859277,way/759987899,way/1125139659,node/746627029,way/298902402,way/60044139,node/13377797577,node/2061879185,node/10266409318,node/1112015371,node/2599542242,node/10792703614,way/1050768070,way/1173781965,way/1156068846,node/1092878580,node/13192600286,node/11401552485,node/2631338026,way/418665227,node/2905961116,node/2784089953,way/431072075,node/13457640691,way/471722581,node/12587586255,way/502841208,node/1511622328,node/2613719490,node/1998376334,node/11083618706,node/1998376340,node/4065359328,way/101974944,node/11794162206,way/332587893,way/667746336,node/10726315310,node/4912455161,node/6723530125,way/1163945142,way/753703519,way/283638701,node/4374935729,node/5602005239,way/1094224072,way/674299894,node/3777486881,node/622204540,way/473868951,node/3123215557,way/304004266,node/2304484464,node/1080996458,node/4769471534,node/10937770886,node/2636758535,node/1600767375,node/2606420203,node/3254987866,node/3895220847,node/11210080138,way/1131163538,node/2304484684,node/10011137809,way/326955764,node/12196594520,node/2529991306,node/2078116017,node/5586709673,node/2939048403,way/223128134,node/2951316219,way/681503955,way/568771392,node/4678874493,node/7341225608,node/12425250871,node/178821228,way/261806925,node/12144695461,node/184049470,node/10827905563,node/2651530874,way/511539213,node/4666017389,node/2621636923,node/902327015,node/363997548,node/1128664813,node/4610137789,node/6121549487,node/622204591,node/3523190952,way/170505341,node/674477959,node/26289763,node/327528975,node/614939487,node/4338377884,node/11269074158,node/5109205856,node/4077525244,node/3056287062,way/1454716354,node/3014835252,way/1139030278,node/5210751039,node/1762579478,node/1452885165,node/4769476622,node/1992854977,node/3974972557,way/997439163,node/12433858548,node/3113588327,node/4609504482,node/332074128,way/945061262,node/336262498,node/6566648095,node/627574779,node/302790436,way/585852861,node/2580708138,node/5884199085,node/3211789361,node/4921020221,node/4343081824,node/3770301444,way/1360293399,node/2182364515,way/293463784,node/10606501241,way/1360293417,node/13176973077,node/13904673940,node/4715569699,way/499614429,way/743710865,node/871073568,way/376470743,node/262353392,node/2551116095,node/2606625338,node/2134285281,node/5176377207,node/9540446866,node/4394136790,node/5830690815,way/994058707,node/3057780133,way/908382642,node/831025935,node/810206915,node/637776200,way/313495189,node/4734171440,node/299938277,node/529705675,node/6922982209,node/3876914565,way/1349747787,node/2068640057,node/1444943078,way/477207073,node/2648889791,way/1367403155,way/1330622520,node/292354225,node/8936265515,node/1312900851,way/442113937,node/470926455,way/441440085,node/7137691094,node/5799799202,node/12403420156,way/1003915685
way/1173781965,11.999,42.100,29.048,25.242,23.343,23.223,17.848,19.371,17.772,14.650,15.211,14.854,3.081,2.523,2.624,17.844,22.600,0.000,8.313,2.025,16.805,1.958,3.279,4.757,13.245,6.584,6.640,13.275,12.025,14.755,6.927,7.008,10.380,34.520,12.232,33.937,10.204,8.726,35.889,13.130,31.681,18.345,11.500,11.899,13.969,27.748,22.592,17.622,14.871,18.292,23.947,17.967,18.834,15.604,23.883,39.749,19.149,25.242,18.703,22.611,18.102,22.400,18.626,22.722,20.273,26.508,28.939,20.260,31.943,15.795,20.753,25.098,20.742,20.726,26.124,20.577,25.069,21.837,16.984,21.515,22.159,22.800,22.647,27.365,33.229,22.960,22.867,22.972,29.961,34.179,27.528,23.578,23.306,23.060,27.388,29.194,24.470,27.703,36.424,24.924,30.779,28.295,25.715,24.312,26.001,27.363,24.719,29.176,42.197,28.191,55.976,33.472,44.503,32.654,26.029,26.494,37.187,22.086,25.894,31.686,31.570,22.361,21.904,28.054,33.712,45.246,33.556,30.104,32.788,29.304,33.562,30.735,44.834,33.084,33.981,34.883,35.138,35.996,35.935,44.783,33.556,34.709,34.338,25.067,49.786,49.688,38.261,37.719,32.891,54.282,35.869,36.742,25.746,27.778,41.682,35.319,27.501,43.556,52.681,56.020,54.044,36.504,38.824,28.431,39.648,40.348,56.449,44.858,45.742,46.915,47.976,36.338,41.300,50.069,56.470,53.459,53.857,47.417,48.044,48.718,59.952,59.846,58.330
way/1156068846,7.589,35.616,22.565,18.758,16.859,16.740,12.483,9.508,11.321,7.712,8.727,7.928,6.812,6.594,9.847,20.581,25.337,8.187,0.000,5.831,19.543,7.845,5.986,10.258,15.982,10.882,6.620,8.343,14.763,8.974,9.843,10.504,7.383,27.594,9.675,27.011,9.718,11.793,28.963,16.300,24.754,11.717,14.566,11.412,10.943,25.789,19.461,14.491,13.760,14.886,20.816,14.564,13.145,13.004,20.753,32.822,15.746,22.111,15.300,19.480,21.168,25.316,15.223,19.592,16.870,23.378,25.420,17.403,26.163,18.710,17.350,21.967,17.339,17.323,22.993,23.644,21.938,18.434,19.899,18.111,18.756,19.397,19.244,24.234,27.751,19.557,19.835,19.569,26.831,28.614,24.398,20.175,19.903,19.657,24.257,26.063,21.067,24.573,34.217,21.521,27.648,25.165,28.630,20.909,22.970,24.232,21.316,26.045,35.271,25.061,49.040,30.341,37.577,29.523,22.626,23.091,37.900,25.002,22.491,22.424,28.439,25.277,24.820,31.121,30.581,38.319,23.770,26.973,23.242,25.901,30.431,33.801,44.011,29.954,30.850,31.753,32.007,32.866,32.804,43.960,30.425,31.578,31.207,27.983,42.860,48.864,31.709,30.101,29.761,53.459,32.739,33.611,28.661,30.693,38.551,32.188,30.417,47.779,51.858,55.197,53.220,33.373,35.693,31.347,36.517,37.217,49.523,41.727,42.611,43.784,44.846,39.254,44.216,46.938,59.586,56.375,48.682,50.333,50.960,51.634,54.777,56.715,61.246
node/1092878580,9.008,39.840,26.789,22.982,21.083,20.964,16.706,13.732,15.545,11.936,12.951,12.141,3.249,2.284,2.942,19.712,24.468,2.764,5.599,0.000,18.673,4.175,2.785,6.625,15.112,8.452,7.040,10.285,13.893,11.764,8.795,8.875,7.871,31.806,9.219,31.223,10.206,10.594,33.176,14.998,28.967,14.507,14.859,11.900,11.430,24.757,22.251,17.281,12.333,15.373,23.606,17.354,13.633,13.492,23.543,37.035,18.536,24.901,18.090,22.270,18.313,25.985,18.013,22.382,19.660,26.168,28.210,20.193,28.953,19.380,20.140,24.757,20.129,20.113,25.783,20.789,24.728,21.224,20.569,20.902,21.547,22.187,22.034,27.024,30.541,22.347,22.625,22.359,29.621,31.404,27.188,22.965,22.693,22.447,27.047,28.853,23.857,27.363,38.429,24.311,30.438,27.955,25.834,23.699,25.760,27.022,24.106,28.835,39.483,27.851,53.252,33.131,41.789,32.313,25.416,25.881,42.113,25.672,25.281,25.214,31.229,25.947,25.490,28.241,33.371,42.532,26.561,29.763,26.032,28.691,33.221,30.922,48.224,32.744,33.640,34.543,34.797,35.656,35.594,48.172,33.215,34.368,33.998,28.653,47.073,53.077,34.499,32.891,32.551,57.671,35.529,36.401,29.331,31.363,41.341,34.978,31.087,51.991,56.070,59.410,57.433,36.163,38.483,32.017,39.307,40.007,53.736,44.517,45.401,46.574,47.636,39.924,44.886,49.728,63.799,57.045,51.472,51.002,51.630,52.303,57.567,59.505,61.916
node/13192600286,22.420,53.158,40.106,36.300,34.401,34.281,21.446,22.969,21.370,25.254,26.269,25.458,18.279,17.132,16.500,4.354,7.287,17.688,18.917,18.797,0.000,14.457,16.031,12.567,8.287,6.056,17.269,24.326,5.966,23.659,12.551,9.768,19.590,42.083,21.780,41.500,14.783,9.312,43.453,8.451,39.264,24.771,12.085,15.986,19.709,36.616,29.018,24.048,20.611,18.873,30.373,24.393,19.416,20.529,30.310,47.695,22.281,31.669,22.807,29.038,18.683,23.509,23.976,29.149,26.700,32.935,35.365,20.842,40.811,16.416,27.180,31.524,27.169,27.153,32.550,21.159,31.495,28.264,17.605,27.941,23.290,24.553,24.317,33.791,39.655,24.949,23.448,24.101,36.388,40.605,33.955,24.708,26.046,26.637,33.814,35.620,25.599,34.130,42.850,26.053,37.206,34.722,26.204,26.641,26.583,33.789,25.848,35.602,49.444,34.618,62.402,39.898,51.749,39.081,27.815,27.623,43.613,22.707,28.879,38.112,37.996,22.982,22.525,28.636,40.138,52.492,28.879,36.530,39.214,29.543,39.988,31.317,51.261,39.511,40.407,41.310,41.564,42.423,42.362,51.209,39.982,41.136,39.681,25.689,49.467,56.114,38.842,38.301,39.318,60.708,42.296,43.168,26.367,28.399,48.108,41.745,28.122,49.982,59.107,62.447,60.470,44.500,41.998,29.052,46.075,46.775,63.696,51.285,52.169,53.341,54.403,36.959,41.921,56.495,62.897,48.856,54.439,48.038,48.666,49.339,60.534,66.272,58.951
node/11401552485,12.246,41.975,28.923,25.116,23.218,23.098,17.484,19.008,17.409,14.897,15.086,15.101,5.612,4.466,3.834,16.389,21.145,3.525,8.560,5.384,15.351,0.000,3.526,3.304,11.790,5.131,6.887,13.522,10.570,15.002,5.472,5.553,10.627,34.767,12.479,34.184,10.451,7.271,36.136,11.676,31.928,17.419,10.045,13.949,13.043,28.296,21.666,16.696,13.946,16.837,23.021,17.041,17.379,14.678,22.958,39.995,18.224,24.316,17.777,21.686,16.647,20.945,17.701,21.797,19.348,25.583,28.013,16.755,32.190,14.340,19.828,24.172,19.817,19.801,25.198,19.122,24.143,20.912,15.529,20.589,21.234,21.874,21.721,26.439,32.303,22.034,22.313,22.047,29.036,33.253,26.603,22.653,22.380,22.134,26.462,28.268,23.544,26.778,35.498,23.998,29.854,27.370,24.260,23.386,25.447,26.437,23.793,28.250,42.444,27.266,55.050,32.546,44.750,31.728,25.103,25.568,36.261,20.631,24.968,30.760,30.644,20.906,20.449,26.599,32.786,45.493,32.630,29.178,31.862,28.378,32.636,29.280,43.909,32.159,33.055,33.958,34.212,35.071,35.010,43.857,32.630,33.783,33.413,23.613,42.115,48.762,36.806,36.264,31.966,53.356,34.944,35.816,24.291,26.323,40.756,34.393,26.046,42.630,51.755,55.094,53.118,35.578,37.898,26.976,38.722,39.422,56.696,43.932,44.816,45.989,47.051,34.883,39.845,49.143,55.544,52.004,52.402,45.962,46.590,47.263,58.497,58.920,56.875
node/2631338026,9.494,40.048,26.997,23.190,21.291,21.172,16.914,13.940,15.753,12.144,13.159,12.349,3.918,3.361,5.224,18.132,22.888,2.597,5.807,2.400,17.094,3.223,0.000,5.449,13.533,7.275,4.135,10.770,12.313,12.249,7.390,8.051,7.874,32.014,9.726,31.431,7.699,9.343,33.384,13.850,29.175,14.992,12.117,9.393,11.927,25.242,22.279,17.309,12.829,12.866,23.634,17.654,16.539,15.291,23.571,37.243,18.837,24.929,18.390,22.299,15.806,22.866,18.314,22.410,19.961,26.196,28.626,17.964,29.438,16.261,20.441,24.785,20.430,20.414,25.811,18.282,24.756,21.524,17.450,21.202,21.847,22.487,22.334,27.052,31.026,22.647,22.926,22.659,29.649,31.889,27.216,23.266,22.993,22.747,27.075,28.881,24.157,27.391,38.637,24.611,30.466,27.983,26.181,23.999,26.060,27.050,24.406,28.863,39.691,27.879,53.460,33.159,41.997,32.341,25.716,26.181,36.874,22.553,25.581,31.373,31.257,22.828,22.371,25.734,33.399,42.740,33.243,29.791,32.475,28.991,33.249,28.415,48.432,32.772,33.668,34.571,34.825,35.684,35.623,48.380,33.243,34.397,34.026,25.534,47.281,53.285,35.940,35.399,32.579,57.879,35.557,36.429,26.212,28.244,41.369,35.006,27.967,52.199,56.278,59.617,57.641,36.191,38.511,28.898,39.336,40.035,53.944,44.545,45.429,46.602,47.664,36.804,41.767,49.756,56.157,53.925,51.537,47.883,48.511,49.184,57.632,59.533,58.797
way/418665227,13.730,44.260,31.208,27.401,25.503,25.383,19.543,18.151,19.965,16.356,17.371,16.560,7.410,6.264,5.632,8.810,19.125,6.820,10.019,7.205,13.331,3.589,5.346,0.000,9.770,1.991,8.371,15.006,3.909,16.485,3.641,2.951,12.110,36.226,13.962,35.643,5.552,5.580,37.595,10.087,33.387,18.706,8.354,12.258,15.981,34.422,22.953,17.983,16.884,15.146,24.307,18.328,15.689,16.802,24.244,41.455,18.554,25.603,19.064,22.972,14.956,19.113,18.987,23.083,20.634,26.869,29.300,17.114,34.356,12.508,21.114,25.459,21.103,21.087,26.485,17.432,25.430,22.198,13.697,21.875,19.563,20.826,23.008,27.726,33.590,21.222,19.721,20.374,30.322,34.540,27.889,20.980,22.319,23.421,27.749,29.555,21.872,28.064,36.785,22.325,31.140,28.656,22.428,22.913,22.855,27.723,22.121,29.537,43.903,28.552,56.337,33.833,46.209,33.015,24.087,23.895,37.548,18.800,25.152,32.047,31.931,19.075,18.618,24.908,34.072,46.952,25.151,30.465,33.148,25.815,33.923,27.589,45.195,33.445,34.342,35.244,35.498,36.357,36.296,45.144,33.916,35.070,35.953,21.781,51.492,50.049,35.115,34.573,33.252,54.643,36.230,37.102,22.459,24.491,42.043,35.679,24.215,43.917,53.042,56.381,54.405,40.772,38.271,25.145,40.009,40.709,58.155,45.219,46.103,47.276,48.337,33.052,38.014,50.430,56.831,50.173,50.712,44.131,44.758,45.431,56.807,60.206,55.044
node/2905961116,22.858,53.596,40.544,36.738,34.839,34.719,24.817,27.488,24.741,25.692,26.707,25.896,18.717,17.570,16.938,4.611,9.367,18.126,19.355,19.235,3.573,14.895,16.469,13.005,0.000,6.313,17.707,24.764,6.404,24.097,12.989,10.206,20.028,42.522,22.218,41.938,15.221,9.750,43.891,8.889,39.702,25.209,12.524,16.424,20.147,37.054,29.456,24.486,21.050,19.312,30.811,24.832,19.854,20.967,30.748,48.133,22.719,32.107,23.245,29.476,19.122,23.947,24.414,29.587,27.138,33.373,35.803,21.280,41.250,16.854,27.618,31.962,27.607,27.591,32.989,21.597,31.933,28.702,18.043,28.379,23.728,24.992,24.755,34.229,40.093,25.387,23.887,24.539,36.826,41.043,34.393,25.146,26.484,27.075,34.252,36.058,26.037,34.568,43.288,26.491,37.644,35.160,26.642,27.079,27.021,34.227,26.286,36.040,49.882,35.056,62.840,40.336,52.188,39.519,28.253,28.061,44.051,23.146,29.317,38.550,38.434,23.420,22.963,29.074,40.576,52.931,29.317,36.968,39.652,29.981,40.427,31.755,51.699,39.949,40.846,41.748,42.002,42.861,42.800,51.648,40.420,41.574,40.119,26.127,49.906,56.553,39.280,38.739,39.756,61.147,42.734,43.606,26.805,28.837,48.546,42.183,28.560,50.420,59.545,62.885,60.908,44.938,42.437,29.491,46.513,47.213,64.134,51.723,52.607,53.780,54.841,37.397,42.360,56.934,63.335,49.294,54.877,48.476,49.104,49.777,60.972,66.710,59.389
node/2784089953,14.684,45.215,32.163,28.356,26.458,26.338,22.081,19.106,20.920,17.311,18.326,17.515,8.793,7.647,7.015,7.223,14.706,8.203,10.973,8.588,6.872,4.972,6.729,1.860,5.350,0.000,9.325,15.961,2.306,17.440,4.596,2.582,13.065,37.181,14.917,36.598,6.507,6.535,38.550,5.514,34.342,19.660,6.601,13.213,16.936,35.376,23.907,18.938,17.839,16.101,25.262,19.283,16.643,17.756,25.199,42.409,19.509,26.558,20.018,23.927,15.911,20.068,19.942,24.038,21.589,27.824,30.255,18.069,35.311,13.463,22.069,26.413,22.058,22.042,27.440,18.386,26.384,23.153,14.652,22.830,20.518,21.781,23.963,28.680,34.545,22.176,20.676,21.328,31.277,35.494,28.844,21.935,23.273,24.376,28.703,30.509,22.826,29.019,37.740,23.280,32.095,29.611,23.383,23.868,23.810,28.678,23.076,30.491,44.858,29.507,57.291,34.788,47.164,33.970,25.042,24.850,38.502,19.755,26.107,33.002,32.886,20.030,19.573,25.863,35.027,47.907,26.106,31.420,34.103,26.770,34.878,28.544,46.150,34.400,35.297,36.199,36.453,37.312,37.251,46.099,34.871,36.025,36.908,22.736,52.447,51.004,36.070,35.528,34.207,55.598,37.185,38.057,23.414,25.446,42.998,36.634,25.170,44.871,53.997,57.336,55.359,41.727,39.226,26.100,40.964,41.664,59.110,46.174,47.058,48.231,49.292,34.007,38.969,51.385,57.786,51.128,51.666,45.086,45.713,46.386,57.761,61.161,55.999
way/431072075,7.198,41.379,28.327,24.520,22.622,22.502,18.245,15.270,17.084,13.475,14.490,13.679,9.866,8.719,8.087,18.858,23.614,6.428,7.138,6.271,17.819,6.086,4.227,8.312,14.258,9.155,0.000,8.475,13.039,9.954,5.823,8.777,3.763,33.345,6.154,32.762,4.399,10.069,34.714,14.576,30.506,12.697,9.052,6.093,8.627,22.947,17.953,12.983,9.530,9.567,19.308,13.328,13.239,10.689,19.245,34.026,11.618,20.603,12.001,17.973,12.507,17.307,13.171,18.084,15.635,21.870,24.300,14.665,27.142,16.987,16.115,20.459,16.104,16.088,21.485,14.982,20.430,17.199,18.176,16.876,17.521,18.161,18.008,22.726,28.590,18.772,17.272,17.924,25.323,29.594,22.890,18.531,19.869,18.421,22.749,24.555,19.422,23.065,31.785,19.876,26.140,23.657,20.027,20.464,20.406,22.724,19.671,24.537,35.775,23.553,51.337,28.833,38.081,28.015,21.638,21.446,32.548,23.278,21.255,27.047,26.931,23.553,23.096,22.434,29.073,38.823,28.917,25.465,28.149,23.366,28.923,25.115,40.196,28.446,29.342,30.245,30.499,31.358,31.297,40.144,28.917,30.070,29.700,26.259,43.364,45.049,32.641,32.099,28.253,49.643,31.231,32.103,26.938,28.970,37.043,30.680,28.693,38.917,48.042,51.381,49.405,31.866,34.185,29.623,35.010,35.709,50.027,40.219,41.103,42.276,43.338,37.530,42.492,45.431,51.832,54.651,48.237,48.609,49.236,49.910,54.333,55.207,59.522
node/13457640691,1.302,38.857,25.805,21.998,20.100,19.473,16.055,13.081,14.894,11.285,12.356,10.649,12.502,12.527,14.048,26.096,30.851,14.943,6.985,9.816,25.057,12.031,10.172,14.257,21.496,15.066,7.804,0.000,20.280,2.229,12.393,17.278,4.750,23.096,1.912,22.512,10.970,16.958,24.465,21.817,20.267,5.340,14.790,7.079,7.021,16.683,16.612,9.384,8.653,12.345,15.709,9.457,9.224,9.083,15.646,27.762,10.639,17.004,10.193,14.373,10.412,19.426,10.116,14.485,11.763,18.270,20.135,12.296,20.878,21.765,12.243,16.860,12.232,12.216,17.886,15.083,16.831,13.327,23.666,13.004,13.649,14.290,14.137,19.127,22.466,14.450,14.728,14.462,25.050,23.329,19.291,15.068,14.796,14.550,19.150,20.956,15.960,19.465,27.875,16.414,22.541,20.057,24.877,15.802,17.863,19.125,16.209,20.938,29.510,19.953,49.392,25.234,31.816,24.416,17.518,17.984,32.140,26.244,17.384,17.317,23.332,25.632,24.734,24.552,25.474,32.559,18.663,21.866,18.135,20.794,25.324,27.233,38.251,24.846,25.743,26.645,26.900,27.759,27.697,38.199,25.318,26.471,26.100,27.514,37.099,43.104,26.601,24.994,24.653,47.698,27.631,28.504,30.097,32.129,33.444,27.081,31.852,42.018,46.097,49.436,47.460,28.266,30.586,32.782,31.410,32.110,43.762,36.620,37.504,38.677,39.739,40.689,45.651,41.831,53.825,57.810,43.575,51.768,52.395,53.069,49.670,51.608,62.681
way/471722581,17.823,48.352,35.301,31.494,29.596,29.476,25.219,22.244,24.058,20.448,21.463,20.653,13.473,12.327,11.695,7.943,12.698,12.883,14.111,13.991,6.904,9.652,11.226,3.888,3.343,2.113,12.464,19.525,0.000,18.857,7.745,3.679,14.788,37.282,16.979,36.699,8.275,4.507,38.651,3.507,37.479,19.970,7.280,11.185,14.907,31.814,24.217,19.247,15.810,14.072,25.572,19.592,14.615,15.727,25.508,42.894,17.480,26.867,18.005,24.236,13.882,19.042,19.175,24.347,21.898,28.133,30.564,16.040,36.010,11.611,22.378,26.723,22.367,22.351,27.749,16.358,26.694,23.462,12.800,23.140,18.489,19.752,19.515,28.990,34.854,20.148,18.647,19.300,31.586,35.804,29.153,19.906,21.244,21.835,29.013,30.819,20.798,29.328,38.049,21.251,32.404,29.920,21.403,21.839,21.781,28.988,21.047,30.801,44.642,29.816,57.601,35.097,46.948,34.279,23.013,22.821,38.812,17.902,24.078,33.311,33.195,18.177,17.720,23.834,35.337,47.691,24.077,31.729,34.413,24.741,35.187,26.515,46.459,34.709,35.606,36.508,36.763,37.621,37.560,46.408,35.181,36.334,34.879,20.883,44.666,51.313,34.041,33.499,34.516,55.907,37.494,38.367,21.561,23.593,43.307,36.944,23.317,45.181,54.306,57.645,55.669,39.698,37.197,24.247,41.273,41.973,58.894,46.483,47.367,48.540,49.601,32.154,37.116,51.694,58.095,43.912,49.638,43.233,43.860,44.534,55.733,61.471,54.146
node/12587586255,3.268,38.205,25.154,21.347,19.448,18.821,17.836,14.862,16.675,13.066,13.595,9.998,14.283,14.308,15.829,24.628,29.384,16.724,8.451,11.916,23.590,14.131,12.272,16.701,20.029,20.796,9.904,2.654,18.812,0.000,15.303,15.811,5.939,21.013,3.101,20.430,14.078,15.490,22.382,20.349,18.184,3.629,13.323,8.758,7.075,14.600,14.529,8.097,7.366,10.877,14.421,8.170,9.671,9.529,14.358,25.679,9.352,15.717,8.905,13.086,10.858,17.958,8.829,13.197,10.476,16.983,18.052,11.008,18.795,20.298,10.956,15.573,10.945,10.929,16.599,13.796,15.543,12.040,22.199,11.717,12.362,13.003,12.850,17.840,20.383,13.162,13.441,13.175,22.967,21.246,18.003,13.781,13.508,13.263,17.863,19.669,14.673,18.178,25.792,15.126,21.254,18.770,23.409,14.515,16.575,17.837,14.922,19.651,27.427,18.666,47.309,23.947,29.733,23.129,16.231,16.696,30.057,24.776,16.096,16.029,22.044,24.164,23.267,23.085,24.186,30.476,17.376,20.579,16.848,19.506,24.037,25.766,36.168,23.559,24.456,25.358,25.612,26.471,26.410,36.116,24.030,25.184,24.813,26.047,35.017,41.021,25.314,23.707,23.366,45.615,26.344,27.216,28.629,30.661,32.157,25.793,30.385,39.935,44.014,47.353,45.377,26.979,29.299,31.315,30.123,30.823,41.679,35.333,36.217,37.390,38.451,39.222,44.184,40.544,51.743,56.343,42.287,50.301,50.928,51.602,48.382,50.320,61.214
way/502841208,11.343,44.778,31.727,27.920,26.021,25.902,21.645,18.670,20.483,16.874,17.889,17.079,9.886,8.739,8.107,14.470,19.226,9.295,10.537,10.417,13.432,6.064,7.651,4.175,9.871,4.798,6.244,12.619,8.652,14.099,0.000,3.978,6.469,36.744,8.859,36.161,2.070,5.682,38.114,10.188,33.905,16.683,4.482,7.898,11.621,28.527,20.930,15.960,12.523,10.785,22.285,16.305,11.353,12.466,22.221,41.973,14.193,23.580,14.718,20.949,10.620,15.421,15.888,21.061,18.611,24.846,27.277,12.778,32.723,12.610,19.091,23.436,19.080,19.065,24.462,13.096,23.407,20.175,13.799,19.853,15.227,16.490,16.253,25.703,31.567,16.886,15.385,16.038,28.299,32.517,25.866,16.644,17.983,18.573,25.726,27.532,17.536,26.041,34.762,17.989,29.117,26.633,18.141,18.577,18.519,25.701,17.785,27.514,41.355,26.529,54.314,31.810,43.661,30.992,19.751,19.559,35.525,18.901,20.816,30.024,29.908,19.176,18.719,20.548,32.050,44.404,20.815,28.442,31.126,21.479,31.900,23.228,43.172,31.422,32.319,33.221,33.476,34.335,34.273,43.121,31.894,33.047,31.593,21.882,41.379,48.026,30.754,30.213,31.229,52.620,34.208,35.080,22.561,24.593,40.020,33.657,24.316,41.894,51.019,54.358,52.382,36.411,33.910,25.246,37.986,38.686,55.607,43.196,44.080,45.253,46.314,33.153,38.115,48.407,54.808,50.274,46.351,44.232,44.859,45.533,52.446,58.184,55.145
node/1511622328,13.896,44.426,31.375,27.568,25.669,25.550,21.292,18.318,20.131,16.522,17.537,16.727,9.065,7.918,7.287,12.871,17.626,8.475,10.185,8.860,11.832,5.244,7.001,3.354,8.271,2.693,8.537,15.172,3.471,18.104,3.807,0.000,12.277,36.392,16.225,35.809,5.362,3.753,37.762,8.157,33.553,19.216,4.769,10.431,14.154,31.061,23.463,18.493,15.056,13.318,24.818,18.838,13.861,14.974,24.755,41.621,16.726,26.113,17.252,23.483,13.128,17.546,18.421,23.594,21.145,27.380,29.810,15.287,35.256,10.941,21.625,25.969,21.614,21.598,26.995,15.604,25.940,22.709,12.130,22.386,17.735,18.998,18.762,28.236,34.100,19.394,17.893,18.546,30.833,35.050,28.400,19.152,20.491,21.082,28.259,30.065,20.044,28.575,37.295,20.498,31.651,29.167,20.861,21.086,21.028,28.234,20.293,30.047,44.069,29.063,56.847,34.343,46.375,33.526,22.260,22.068,38.058,17.233,23.324,32.557,32.441,17.508,17.051,23.081,34.583,47.118,23.324,30.975,33.659,23.988,34.433,25.762,45.706,33.956,34.852,35.755,36.009,36.868,36.807,45.654,34.427,35.581,34.126,20.214,43.912,50.559,33.287,32.746,33.763,55.153,36.741,37.613,20.892,22.924,42.553,36.190,22.647,44.427,53.552,56.892,54.915,38.945,36.444,23.578,40.520,41.219,58.321,45.730,46.614,47.786,48.848,31.484,36.447,50.941,57.342,48.605,48.884,42.563,43.191,43.864,54.979,60.717,53.477
node/2613719490,4.101,42.304,29.252,25.446,23.547,23.427,19.170,16.195,18.009,14.400,15.415,16.637,8.756,8.502,9.287,20.589,25.345,9.380,8.063,7.740,19.550,9.954,8.095,12.180,15.989,12.989,2.739,4.827,14.773,8.267,6.286,11.771,0.000,27.603,3.461,27.020,4.863,11.451,28.973,16.310,24.809,10.291,9.283,3.349,5.212,21.224,14.538,9.568,6.114,6.823,15.892,9.913,7.415,7.273,15.829,32.303,8.202,17.188,8.586,14.557,8.602,13.902,9.755,14.668,12.219,18.454,20.885,9.351,25.420,16.241,12.699,17.044,12.688,12.672,18.070,11.522,17.015,13.783,18.143,13.460,14.105,14.746,14.593,19.311,25.175,14.906,15.184,14.918,21.907,26.125,19.474,15.524,15.252,15.006,19.334,21.140,16.416,19.649,28.370,16.870,22.725,20.241,19.353,16.258,18.319,19.308,16.665,21.122,34.052,20.137,47.922,25.418,36.358,24.600,17.974,18.440,29.133,20.720,17.840,23.632,23.516,20.108,19.211,19.029,25.657,37.101,25.502,22.050,24.733,21.250,25.508,21.709,36.780,25.030,25.927,26.829,27.084,27.942,27.881,36.729,25.502,26.655,26.284,21.991,34.987,41.634,29.235,28.694,24.837,46.228,27.815,28.688,24.573,26.605,33.628,27.265,26.328,35.502,44.627,47.966,45.990,28.450,30.770,27.259,31.594,32.294,48.304,36.804,37.688,38.861,39.922,35.165,40.128,42.015,48.416,52.286,44.832,46.244,46.872,47.545,50.927,51.792,57.157
